Station,Year,Season,L4_Chl-a,L4_Depth,L4_pH,L4_Sal,L4_DO,L4_COD,L4_DIP,L4_NO2-N,L4_NO3-N,L4_NH4-N,L4_DIN,L4_NO3/NO2,L4_NO3/NH4,L4_NO2/NH4,L4_Petro,L4_TN,L4_TP,L4_TN/TP,L4_Si,L4_SS,L4_COD_rate,L4_DIP_rate,L4_DIN_rate,L4_Petroleum_rate,L4_Max_rate,L4_N/P,L4_Si/N,L4_Si/P,L4_T,L4_Tr,L4_WindS,L4_WindD,L4_WaterC,L4_SeaC,L4_Weather
310819,2019,1,0.71,12.6,8.27,32.358,10.8,0.599,0.008,0.001,0.106,0.005,0.112,88.828,20.793,0.234,0.013,0.246,0.026,9.591,0.13,22.1,0.3,0.537,0.562,0.252,0.562,13.969,1.156,16.149,3.45,1.2,4.6,137,9,1,Cloudy
310825,2019,1,0.661,11.2,8.27,32.399,9.78,0.535,0.007,0.002,0.116,0.023,0.141,59.362,5.114,0.086,0.016,0.251,0.023,10.751,0.15,19,0.268,0.444,0.705,0.312,0.705,21.18,1.06,22.447,4.6,1.3,3.1,134,9,1,Cloudy
310879,2019,1,0.734,15.5,8.3,32.364,10.6,0.539,0.006,0.002,0.155,0.007,0.163,92.537,22.946,0.248,0.007,0.324,0.02,16.16,0.202,15.95,0.27,0.367,0.817,0.141,0.817,29.688,1.233,36.603,3.4,1.1,4.9,126,10,2,Cloudy
316605,2019,1,2.85,0.8,8.12,31.193,14,1.12,0.005,0.029,1.19,0.055,1.274,40.893,21.715,0.531,0.043,1.32,0.031,42.581,0.3,5.9,0.56,0.321,5.956,0.854,5.956,264.295,0.235,62.241,6.2,0.8,6.3,220,12,1,Fog
316619,2019,1,2.87,2.4,8.1,31.831,12.1,0.953,0.009,0.006,0.32,0.03,0.356,50.314,10.667,0.212,0.044,0.556,0.047,11.931,0.123,24.2,0.477,0.577,2.564,0.874,2.564,41.198,0.345,14.22,5,0.8,1.9,90,15,1,Fog
316625,2019,1,2.77,0.8,8.14,28.402,13.8,0.953,0.004,0.023,1.22,0.046,1.289,53.509,26.464,0.495,0.045,1.37,0.027,50.368,0.22,15.4,0.477,0.248,5.981,0.906,5.981,346.478,0.171,59.14,6.2,0.8,6.2,180,13,1,Fog
317727,2019,1,2.42,7.5,8.1,31.947,13.1,1.08,0.006,0.003,0.176,0.013,0.191,67.692,13.75,0.203,0.022,0.36,0.03,11.96,0.11,19.7,0.54,0.412,0.957,0.434,0.957,30.971,0.575,17.799,4.5,0.8,3.1,210,15,3,Fog
317793,2019,1,6.31,4.5,8.16,31.814,11.6,0.539,0.004,0.003,0.148,0.011,0.162,49.664,13.832,0.279,0.049,0.202,0.042,4.821,0.048,22.2,0.27,0.248,0.808,0.988,0.988,43.462,0.296,12.876,5.8,0.7,1.6,135,16,1,Fog
317831,2019,1,8.74,5,8.18,31.856,12.1,1.17,0.003,0.004,0.159,0.01,0.173,36.977,16.012,0.433,0.041,0.309,0.05,6.205,0.039,22.3,0.585,0.193,0.866,0.826,0.866,59.734,0.227,13.552,5.5,0.8,0.6,180,16,1,Fog
317855,2019,1,8.99,4,8.25,31.691,12.4,1.2,0.002,0.005,0.137,0.01,0.152,27.129,14.301,0.527,0.031,0.186,0.041,4.504,0.051,21.4,0.6,0.121,0.758,0.612,0.758,83.773,0.335,28.066,6,0.8,1.7,180,16,1,Fog
317909,2019,1,0.892,6,8.17,32.437,9.255,1.38,0.011,0.003,0.091,0.034,0.128,32.049,2.637,0.082,0.026,0.16,0.037,4.384,0.186,11.9,0.69,0.747,0.64,0.514,0.747,11.422,1.454,16.607,5.5,0.6,1.6,100,12,2,Sunny
317915,2019,1,4.03,4,8.12,32.449,8.982,1.3,0.005,0.003,0.087,0.05,0.141,25.905,1.743,0.067,0.035,0.155,0.035,4.441,0.223,10.7,0.65,0.307,0.704,0.704,0.704,30.602,1.584,48.478,5.8,0.5,1.8,107,12,2,Sunny
317969,2019,1,0.929,6.5,8.17,32.502,9.275,1.23,0.009,0.004,0.082,0.047,0.133,20.921,1.726,0.082,0.032,0.151,0.041,3.656,0.15,12.8,0.615,0.569,0.666,0.634,0.666,15.587,1.127,17.564,5.4,0.6,1.9,107,12,2,Sunny
317975,2019,1,1.51,4,8.11,32.21,9.047,1.29,0.007,0.004,0.071,0.044,0.118,18.107,1.624,0.09,0.025,0.162,0.04,4.081,0.309,16.3,0.645,0.482,0.592,0.504,0.645,16.364,2.612,42.739,5.8,0.6,1.9,100,9,2,Sunny
317999,2019,1,3.54,3,8.12,32.606,9.015,1.02,0.006,0.006,0.073,0.072,0.151,12.638,1.022,0.081,0.012,0.192,0.038,5.039,0.248,15.7,0.51,0.394,0.754,0.244,0.754,25.516,1.645,41.963,5.9,0.2,1.9,50,12,2,Sunny
318015,2019,1,2.21,3.5,8.14,32.433,9.054,1.18,0.006,0.007,0.078,0.018,0.103,10.839,4.306,0.397,0.01,0.142,0.048,2.983,0.383,10.7,0.59,0.394,0.513,0.192,0.59,17.369,3.731,64.805,5.9,0.2,1.9,77,12,2,Sunny
318031,2019,1,2.675,13.6,8.14,32.081,15.1,0.705,0.005,0.002,0.11,0.007,0.119,44.603,16.503,0.37,0.021,0.297,0.015,20.129,0.061,8.1,0.352,0.348,0.593,0.424,0.593,22.697,0.514,11.656,3.85,1.6,4.1,100,12,1,Fog
318037,2019,1,2.29,6.7,8.12,32.091,15.6,0.787,0.008,0.004,0.267,0.019,0.29,59.598,14.355,0.241,0.049,0.372,0.03,12.525,0.103,8.3,0.394,0.522,1.901,0.972,1.901,37.047,0.355,13.155,5,1,4.3,90,15,1,Fog
318047,2019,1,2.355,15.4,8.19,31.833,12.3,0.58,0.005,0.002,0.1,0.008,0.11,44.097,12.983,0.294,0.018,0.27,0.011,23.924,0.044,4.75,0.29,0.303,0.55,0.35,0.55,24.247,0.396,9.593,3.75,2.5,3.6,100,12,2,Fog
318063,2019,1,15.7,0.8,8.35,30.654,15.6,2.2,0.001,0.03,0.876,0.025,0.931,28.911,35.181,1.217,0.061,1.57,0.04,39.152,0.124,5.3,1.2,0.066,5.305,2.042,5.305,945.381,0.133,125.888,6.2,0.8,1.4,210,16,1,Fog
318071,2019,1,2.73,12.3,8.16,32.155,12.8,0.663,0.005,0.002,0.095,0.008,0.105,41.056,12.591,0.307,0.028,0.2,0.013,14.833,0.064,4.4,0.332,0.312,0.526,0.55,0.55,22.465,0.607,13.632,4.5,1.7,3.8,90,12,1,Fog
318077,2019,1,2.24,4,8.11,31.802,13.8,1.2,0.008,0.006,0.251,0.017,0.273,45.471,14.94,0.329,0.033,0.451,0.013,34.427,0.094,17.8,0.6,0.522,1.733,0.666,1.733,34.907,0.344,12.018,4.6,0.8,4.3,80,15,1,Fog
318085,2019,1,19.2,1,8.51,30.886,15.4,2.78,0.002,0.034,0.989,0.019,1.043,28.75,51.244,1.782,0.06,2.08,0.033,63.222,0.101,6.6,1.78,0.121,5.535,2.039,5.535,576.077,0.097,55.801,6.8,0.8,3.9,190,16,1,Fog
318105,2019,1,18.1,1,8.49,30.722,15.4,2.53,0.002,0.036,0.827,0.019,0.882,23.23,42.629,1.835,0.037,1.25,0.05,24.802,0.1,6.4,1.53,0.121,5.195,0.732,5.195,487.293,0.113,55.193,7.2,0.8,3.3,180,16,1,Fog
318117,2019,1,1.25,5,8.11,31.888,13,0.953,0.006,0.005,0.261,0.027,0.293,50.778,9.56,0.188,0.026,0.435,0.041,10.688,0.123,35.4,0.477,0.431,1.934,0.528,1.934,45.424,0.419,19.04,6.6,0.5,1.6,200,16,1,Fog
318137,2019,1,2.44,6.5,8.1,31.917,12.9,0.87,0.006,0.005,0.256,0.024,0.284,53.782,10.802,0.201,0.026,0.449,0.041,10.872,0.081,23.7,0.435,0.412,1.845,0.512,1.845,46.029,0.285,13.123,6.5,0.5,1.3,200,16,1,Fog
318155,2019,1,1.48,4.2,8.06,32.114,12.9,0.808,0.007,0.004,0.257,0.018,0.279,65.561,13.967,0.213,0.015,0.321,0.025,12.638,0.075,21.8,0.404,0.449,1.793,0.302,1.793,41.504,0.27,11.189,4.8,0.8,2.1,110,14,2,Fog
318171,2019,1,1.355,17.4,8.125,32.072,11.15,1.011,0.007,0.003,0.22,0.016,0.239,66.566,13.968,0.21,0.023,0.325,0.036,9.077,0.073,21.9,0.505,0.467,1.391,0.466,1.391,34.151,0.306,10.457,4.4,1.5,2.7,90,13,2,Fog
318211,2019,1,1.286,15.8,8.155,32.067,13.85,0.83,0.006,0.002,0.103,0.009,0.114,47.126,11.402,0.242,0.024,0.207,0.014,14.876,0.075,13.1,0.415,0.421,0.568,0.484,0.568,17.985,0.662,11.915,3.85,1.5,2.9,90,13,2,Fog
318217,2019,1,2.14,8.5,8.13,32.052,14.1,0.953,0.006,0.004,0.156,0.013,0.173,37.956,11.729,0.309,0.034,0.33,0.029,11.458,0.07,11.1,0.477,0.394,0.867,0.674,0.867,29.342,0.401,11.777,3.9,1.5,2.5,180,14,2,Fog
318243,2019,1,0.936,7,8.13,31.957,13.9,0.829,0.006,0.003,0.147,0.014,0.164,52.688,10.5,0.199,0.037,0.166,0.032,5.155,0.101,20.7,0.415,0.412,0.819,0.73,0.819,26.503,0.617,16.343,3.5,1.3,4.3,195,14,2,Fog
318259,2019,1,1.56,9,8.16,32.155,14.7,0.746,0.005,0.003,0.135,0.017,0.155,43.974,7.988,0.182,0.035,0.36,0.039,9.137,0.064,10.3,0.373,0.357,0.775,0.698,0.775,28.912,0.412,11.903,4,1.4,4.3,190,14,2,Fog
318299,2019,1,2,9.5,8.16,31.97,13.2,0.829,0.005,0.003,0.149,0.015,0.167,57.308,9.675,0.169,0.022,0.268,0.04,6.683,0.077,24.5,0.415,0.339,0.835,0.444,0.835,32.809,0.46,15.088,3.8,0.8,4.1,210,14,2,Fog
318311,2019,1,0.87,14.2,8.13,32,11.2,0.912,0.007,0.002,0.152,0.01,0.163,62.863,15.897,0.253,0.018,0.229,0.008,27.025,0.069,16.9,0.456,0.467,0.817,0.364,0.817,23.332,0.421,9.829,3.95,1.5,2.3,90,14,2,Fog
318343,2019,1,0.705,9.2,8.15,31.866,13.5,0.539,0.006,0.003,0.146,0.014,0.163,43.582,10.429,0.239,0.036,0.175,0.025,7.085,0.097,23.4,0.27,0.376,0.817,0.722,0.817,28.963,0.594,17.199,4.2,0.8,4.3,210,14,3,Fog
318385,2019,1,2.42,8.6,8.13,31.976,13,0.953,0.005,0.004,0.145,0.013,0.162,38.874,11.069,0.285,0.024,0.242,0.036,6.667,0.126,19.5,0.477,0.303,0.809,0.476,0.809,35.645,0.779,27.753,4.2,1.2,4.3,210,13,3,Fog
318391,2019,1,1.146,16.7,8.1,32.137,13.65,1.1,0.006,0.002,0.136,0.009,0.148,58.747,14.553,0.248,0.02,0.223,0.013,17.779,0.102,18.15,0.55,0.385,0.738,0.4,0.738,25.569,0.691,17.662,3.9,2.8,2.3,90,12,2,Fog
318403,2019,1,0.537,9.8,8.13,32.029,12.8,0.891,0.007,0.003,0.199,0.019,0.221,69.097,10.419,0.151,0.034,0.246,0.018,14.057,0.16,8.3,0.446,0.485,1.21,0.682,1.21,30.354,0.724,21.978,4.2,1.6,4.1,210,13,3,Fog
318483,2019,1,2.21,8.5,8.18,32.242,9.054,1.74,0.007,0.004,0.061,0.037,0.102,15.601,1.658,0.106,0.011,0.121,0.043,2.821,0.469,14.1,0.87,0.482,0.509,0.216,0.87,14.068,4.611,64.869,5.6,0.8,1.1,210,12,2,Sunny
318517,2019,1,0.882,9.5,8.22,32.192,8.963,1.34,0.007,0.005,0.084,0.026,0.114,17.691,3.236,0.183,0.017,0.136,0.043,3.17,0.297,13.6,0.67,0.482,0.57,0.33,0.67,15.77,2.605,41.079,5.2,0.8,1.5,240,10,2,Sunny
318563,2019,1,0.844,9,8.19,32.198,9.076,1.3,0.01,0.005,0.075,0.05,0.129,14.95,1.495,0.1,0.014,0.152,0.04,3.829,0.248,9.5,0.65,0.657,0.647,0.272,0.657,13.133,1.915,25.152,5.7,0.8,1.4,235,11,2,Sunny
318753,2019,1,0.612,29.2,8.165,31.892,13.7,0.473,0.006,0.004,0.121,0.01,0.135,29.23,12.406,0.424,0.016,0.435,0.008,57.923,0.035,5.95,0.236,0.376,0.677,0.316,0.677,24.006,0.258,6.197,3.6,2.8,2.6,90,12,2,Fog
318781,2019,1,1.82,25,8.2,32.162,14.25,0.882,0.005,0.002,0.102,0.007,0.111,46.805,14.522,0.31,0.016,0.259,0.012,20.897,0.044,5.2,0.441,0.303,0.555,0.326,0.555,24.419,0.393,9.593,3.75,2.8,3.6,110,12,2,Fog
318825,2019,1,2.195,21.2,8.145,32.014,11.35,1.04,0.006,0.002,0.098,0.013,0.113,40.498,7.808,0.193,0.029,0.4,0.011,36.534,0.059,14.8,0.52,0.403,0.563,0.576,0.576,18.597,0.522,9.711,3.7,1.5,2.6,90,12,2,Fog
318879,2019,1,2.41,27,8.18,31.922,13,0.788,0.004,0.002,0.081,0.007,0.09,38.966,12.07,0.31,0.016,0.239,0.011,21.826,0.037,4.1,0.394,0.275,0.449,0.316,0.449,21.754,0.413,8.983,3.8,2.8,3.3,120,12,2,Fog
319429,2019,1,1.06,8,8.17,31.953,9.379,1.24,0.01,0.007,0.073,0.053,0.132,11.029,1.378,0.125,0.017,0.173,0.041,4.189,0.186,9.6,0.62,0.657,0.662,0.336,0.662,13.429,1.405,18.864,5.4,0.8,2,70,12,2,Sunny
319495,2019,1,3.04,3.5,8.13,32.125,9.275,1.65,0.006,0.006,0.079,0.042,0.127,13.586,1.876,0.138,0.011,0.167,0.035,4.785,0.248,9.5,0.825,0.394,0.633,0.228,0.825,21.421,1.959,41.963,5.6,0.5,1.6,58,13,2,Sunny
319537,2019,1,2.63,2,8.11,31.901,9.398,1.63,0.013,0.01,0.061,0.078,0.149,6.079,0.79,0.13,0.013,0.18,0.037,4.932,0.26,8.4,0.815,0.833,0.746,0.266,0.833,11.936,1.743,20.8,5.8,0.5,2.5,214,13,2,Sunny
319549,2019,1,1.09,9,8.16,32.202,9.06,1.41,0.011,0.008,0.078,0.014,0.1,9.478,5.532,0.584,0.032,0.128,0.037,3.507,0.174,7.9,0.705,0.747,0.502,0.648,0.747,8.958,1.734,15.536,5.5,0.6,1.8,80,13,2,Sunny
319553,2019,1,1.02,5.5,8.13,32.013,9.275,1.58,0.011,0.008,0.1,0.048,0.156,12.151,2.079,0.171,0.034,0.202,0.043,4.709,0.052,12.3,0.79,0.747,0.782,0.686,0.79,13.958,0.329,4.598,5,0.3,1.5,70,9,2,Sunny
319599,2019,1,1.23,1.5,8.12,32.046,8.989,1.47,0.014,0.011,0.079,0.071,0.161,7.071,1.122,0.159,0.034,0.222,0.049,4.512,0.236,11.3,0.735,0.92,0.805,0.684,0.92,11.667,1.466,17.101,6,0.5,2,221,12,2,Sunny
319609,2019,1,4.8,8.5,8.13,32.224,9.509,1.49,0.013,0.005,0.083,0.03,0.118,15.37,2.814,0.183,0.031,0.16,0.046,3.478,0.131,11.2,0.745,0.833,0.59,0.626,0.833,9.432,1.111,10.48,5.6,0.5,2.5,180,13,2,Sunny
319615,2019,1,0.867,2.4,8.26,32.414,9.66,0.687,0.006,0.002,0.103,0.009,0.114,56.593,11.866,0.21,0.014,0.298,0.014,21.752,0.264,44.1,0.344,0.413,0.568,0.272,0.568,18.306,2.326,42.581,4.5,1.3,3.8,204,9,1,Cloudy
319655,2019,1,0.66,3.4,8.25,32.402,9.51,0.766,0.007,0.003,0.079,0.005,0.087,29.291,14.591,0.498,0.015,0.229,0.021,10.853,0.204,42.1,0.383,0.445,0.433,0.298,0.445,12.978,2.357,30.585,4.3,0.8,3.6,191,10,1,Cloudy
319667,2019,1,0.994,10.5,8.105,32.369,9.104,1.485,0.01,0.01,0.069,0.032,0.112,6.617,2.132,0.322,0.013,0.147,0.057,2.57,0.285,11.35,0.743,0.657,0.558,0.266,0.743,11.32,2.55,28.869,5.5,0.5,2.9,145,12,2,Sunny
319909,2019,1,0.553,15,8.16,31.601,9.675,1.245,0.012,0.001,0.097,0.077,0.175,64.625,1.261,0.02,0.032,0.678,0.037,18.536,0.156,107.5,0.623,0.823,0.873,0.638,0.873,14.137,0.891,12.591,5.72,1,3,220,9,1,Sunny
319971,2019,1,0.39,15.5,8.14,31.543,9.645,1.175,0.012,0.001,0.087,0.078,0.166,82.89,1.117,0.013,0.034,0.964,0.015,63.421,0.152,173,0.588,0.783,0.832,0.686,0.832,14.153,0.911,12.894,5.64,0.8,2.8,215,10,1,Sunny
319975,2019,1,0.441,5.5,8.1,31.572,9.71,0.972,0.009,0.001,0.086,0.18,0.267,59.103,0.476,0.008,0.036,0.72,0.036,20,0.161,83.5,0.486,0.622,1.672,0.72,1.672,28.633,0.603,17.256,5.54,0.8,2.8,210,9,1,Sunny
319977,2019,1,0.322,4,8.07,30.66,9.79,1.21,0.007,0.002,0.056,0.106,0.164,36.129,0.528,0.015,0.033,0.412,0.017,24.235,0.128,85.5,0.605,0.44,0.818,0.652,0.818,24.78,0.783,19.394,5.62,0.9,2.6,220,9,1,Sunny
320009,2019,1,0.95,20,8.075,31.439,9.785,1.059,0.009,0.002,0.181,0.039,0.221,101.69,4.646,0.046,0.039,0.86,0.024,36.497,0.249,217,0.53,0.571,1.211,0.784,1.211,25.802,1.124,28.996,5.56,1,2.8,215,9,1,Sunny
320037,2019,1,0.777,10,8.21,32.443,9.093,1.27,0.009,0.004,0.061,0.095,0.16,16.053,0.636,0.04,0.012,0.18,0.051,3.543,0.444,12.8,0.635,0.569,0.799,0.232,0.799,18.703,2.78,51.991,4.85,0.8,2.1,245,10,2,Sunny
320043,2019,1,2.14,9.5,8.19,32.31,9.236,1.38,0.007,0.005,0.066,0.031,0.101,14.301,2.086,0.146,0.011,0.116,0.038,3.045,0.082,15.8,0.69,0.482,0.507,0.219,0.69,14.036,0.81,11.369,5.2,0.5,3.6,154,12,2,Sunny
320143,2019,1,0.866,11,8.18,32.071,9.063,1.13,0.007,0.004,0.07,0.059,0.134,16.234,1.183,0.073,0.014,0.161,0.044,3.688,0.165,13.2,0.565,0.438,0.668,0.276,0.668,20.33,1.235,25.114,4.9,0.6,1.9,230,10,2,Sunny
320157,2019,1,0.808,12.5,8.165,32.446,9.002,1.07,0.007,0.004,0.06,0.045,0.109,15.396,1.333,0.087,0.013,0.133,0.042,3.147,0.205,13.7,0.535,0.482,0.546,0.254,0.546,15.122,1.876,28.374,4.75,0.8,2.6,240,9,2,Sunny
320223,2019,1,3.15,9.5,8.13,32.257,9.041,1.22,0.009,0.008,0.071,0.031,0.11,8.603,2.306,0.268,0.014,0.143,0.056,2.572,0.113,14,0.61,0.569,0.549,0.276,0.61,12.849,1.03,13.232,5.6,0.8,1.9,72,11,2,Sunny
320277,2019,1,0.648,17.5,8.12,32.228,8.966,1.16,0.01,0.004,0.093,0.031,0.127,22.942,3.043,0.133,0.019,0.165,0.037,4.41,0.322,12.15,0.58,0.658,0.637,0.37,0.658,12.902,2.525,32.573,5.35,0.3,2,102,20,2,Sunny
320337,2019,1,0.316,8,8.1,32.502,9.008,1.55,0.006,0.006,0.068,0.035,0.108,11.69,1.96,0.168,0.012,0.14,0.048,2.941,0.137,8.1,0.775,0.394,0.541,0.236,0.775,18.308,1.266,23.181,6,0.5,1.8,110,11,2,Sunny
320343,2019,1,0.942,14,8.11,32.119,9.08,1.51,0.01,0.005,0.076,0.044,0.124,16.028,1.735,0.108,0.012,0.151,0.044,3.386,0.272,12.65,0.755,0.657,0.62,0.238,0.755,12.579,2.194,27.6,5.65,0.6,1.6,58,12,2,Sunny
320403,2019,1,0.67,15,8.13,32.217,9.61,0.975,0.014,0.001,0.09,0.07,0.16,150.544,1.293,0.009,0.018,0.828,0.015,53.592,0.177,98.5,0.487,0.901,0.8,0.36,0.901,11.842,1.102,13.055,5.77,1.8,3.6,200,9,1,Sunny
320457,2019,1,1.015,26,8.107,31.268,9.68,0.782,0.011,0.001,0.098,0.081,0.18,80.109,1.219,0.015,0.024,0.573,0.042,13.686,0.188,38.333,0.391,0.763,0.9,0.488,0.9,15.729,1.042,16.39,5.74,2,3.6,205,8,1,Sunny
320463,2019,1,0.391,18,8.13,31.639,9.665,1.18,0.015,0.001,0.111,0.139,0.252,91.454,0.801,0.009,0.022,0.684,0.017,40.685,0.243,40.75,0.59,0.987,1.515,0.438,1.515,16.994,0.964,16.385,5.67,1.5,3.3,210,9,1,Sunny
320523,2019,1,0.662,23.5,8.085,31.483,9.83,1.355,0.011,0.001,0.082,0.052,0.135,99.332,1.563,0.016,0.023,1.124,0.028,39.731,0.16,159,0.678,0.704,0.675,0.468,0.704,12.776,1.185,15.144,5.49,1.5,3.1,212,9,1,Sunny
320583,2019,1,0.844,25,8.133,32.062,9.81,0.964,0.013,0.002,0.105,0.153,0.26,58.477,0.686,0.012,0.019,0.546,0.038,14.314,0.211,41.833,0.482,0.876,1.603,0.386,1.603,19.822,0.811,16.066,5.75,1.5,3.8,200,9,1,Sunny
321475,2019,1,0.485,20,8.14,31.609,9.775,1.33,0.015,0.001,0.074,0.06,0.135,62.447,1.244,0.02,0.022,0.646,0.019,34.063,0.145,203,0.665,0.967,0.673,0.444,0.967,9.289,1.077,10,5.59,1,3,206,9,1,Sunny
321489,2019,1,0.331,25,8.105,31.819,9.735,1.475,0.011,0.002,0.083,0.038,0.123,52.777,2.171,0.041,0.029,1.147,0.026,44.524,0.216,76,0.738,0.707,0.615,0.58,0.738,11.606,1.752,20.33,5.5,1,2.7,216,9,1,Sunny
321501,2019,1,0.78,9,8.17,31.698,9.86,0.549,0.022,0.001,0.066,0.07,0.137,80.906,0.95,0.012,0.02,0.5,0.046,10.989,0.171,141,0.275,1.225,0.683,0.4,1.225,6.149,1.253,7.703,5.63,1,3,205,9,1,Sunny
321505,2019,1,0.28,10,8.135,31.933,9.805,0.412,0.011,0.001,0.091,0.092,0.184,85.741,0.98,0.011,0.022,0.96,0.012,78.367,0.213,213.5,0.206,0.761,0.919,0.438,0.919,16.099,1.159,18.651,5.59,1,2.9,205,9,1,Sunny
321555,2019,1,0.706,34,8.117,32.013,9.74,1.079,0.014,0.001,0.1,0.048,0.149,80.358,2.088,0.026,0.035,0.756,0.032,23.935,0.185,173.667,0.54,0.936,0.747,0.69,0.936,10.652,1.24,13.207,5.56,1.5,2.5,220,9,1,Sunny
321561,2019,1,0.398,20,8.135,31.324,9.655,1.041,0.011,0.002,0.105,0.07,0.177,58.936,1.503,0.026,0.035,1.355,0.025,53.663,0.185,227.5,0.52,0.722,0.885,0.69,0.885,16.335,1.042,17.028,5.59,1,2.8,215,9,1,Sunny
164589,2019,2,0.939,8,8.17,32.797,9.41,0.826,0.001,0,0.015,0.015,0.031,53.929,0.987,0.018,0.03,1.002,0.003,321.154,0.035,20,0.413,0.059,0.153,0.604,0.604,34.589,1.147,39.684,15.79,1.4,2.2,311,7,1,Sunny
165431,2019,2,1.3,6.8,8.12,31.868,9.37,0.982,0.001,0.001,0.012,0.014,0.027,12.672,0.876,0.069,0.037,0.26,0.003,83.601,0.084,17,0.491,0.074,0.133,0.74,0.74,24.006,3.141,75.405,13.29,1.3,8.1,222,7,1,Sunny
165489,2019,2,0.991,6,8.14,32.324,9.32,1.15,0.001,0.001,0.007,0.044,0.052,7.424,0.149,0.02,0.038,0.316,0.003,124.409,0.018,16.5,0.575,0.068,0.259,0.766,0.766,50.774,0.338,17.157,13.46,1.4,8,231,7,1,Sunny
165493,2019,2,0.834,7.9,8.2,30.545,9.24,1.23,0.003,0.001,0.012,0.017,0.03,12.616,0.722,0.057,0.037,0.285,0.003,94.371,0.061,14.5,0.615,0.173,0.15,0.73,0.73,11.609,2.032,23.591,13.06,1.2,7.8,217,7,1,Sunny
165603,2019,2,0.937,0.6,8.02,31.601,9.05,1.72,0.016,0.005,0.105,0.085,0.195,21.784,1.231,0.057,0.032,0.233,0.045,5.178,0.312,16.3,0.86,1.005,0.976,0.648,1.005,12.508,1.599,20,16.8,0.4,2.5,188,13,2,Sunny
165605,2019,2,0.87,0.6,8.03,31.62,9.06,1.76,0.014,0.005,0.102,0.076,0.183,18.994,1.346,0.071,0.031,0.222,0.047,4.764,0.312,15.4,0.88,0.947,0.916,0.628,0.947,12.899,1.703,21.972,16.7,0.5,3.5,200,13,2,Sunny
165609,2019,2,0.547,15.4,8.09,31.84,9.095,1.12,0.003,0.001,0.016,0.02,0.037,16.542,0.764,0.046,0.037,0.423,0.07,6.011,0.027,18.5,0.56,0.23,0.184,0.73,0.73,10.664,0.739,7.881,13.7,1.7,6.8,227,7,1,Sunny
165663,2019,2,0.826,0.6,8.03,31.701,9.05,1.73,0.014,0.006,0.1,0.072,0.178,16.071,1.384,0.086,0.024,0.218,0.043,5.023,0.324,18.2,0.865,0.947,0.891,0.482,0.947,12.543,1.819,22.817,16.9,0.4,3,175,13,2,Sunny
165729,2019,2,0.748,20.5,8.105,32.195,9.135,1.089,0.003,0.001,0.046,0.071,0.117,54.27,0.649,0.012,0.038,0.846,0.004,197.086,0.145,18,0.544,0.167,0.585,0.768,0.768,46.651,1.241,57.888,13.63,1.8,6.5,233,7,1,Sunny
165791,2019,2,0.766,20.5,8.16,32.139,9.26,1.105,0.002,0.001,0.018,0.028,0.047,21.282,0.655,0.031,0.036,0.412,0.008,49.4,0.037,21.5,0.553,0.141,0.233,0.716,0.716,22.033,0.789,17.376,13.56,1.9,6.1,228,7,1,Sunny
165855,2019,2,1.58,11,8.105,32.213,9.385,0.778,0.001,0.001,0.023,0.031,0.056,18.947,0.748,0.039,0.036,0.313,0.008,40.141,0.005,24.25,0.389,0.077,0.28,0.718,0.718,48.429,0.083,4.013,13.24,1.5,5.2,42,7,1,Sunny
165971,2019,2,1.573,18.7,8.11,32.226,9.475,0.692,0.001,0.001,0.014,0.046,0.062,12.522,0.311,0.025,0.034,0.368,0.01,35.098,0.078,20.25,0.346,0.071,0.309,0.678,0.678,58.075,1.263,73.333,12.63,1.9,5.1,179,7,3,Sunny
166093,2019,2,1.16,29.5,8.193,32.162,8.873,0.779,0.001,0.001,0.019,0.025,0.046,18.617,0.774,0.042,0.031,0.249,0.004,70.141,0.003,22.167,0.389,0.072,0.228,0.612,0.612,42.321,0.075,3.193,13.76,2,3,55,7,1,Sunny
166097,2019,2,1.65,18,8.125,32.242,9.445,0.696,0.001,0.001,0.025,0.025,0.051,18.593,1.024,0.055,0.035,0.327,0.006,51.99,0.005,27,0.348,0.086,0.255,0.7,0.7,39.344,0.09,3.525,13.25,1.6,5,50,7,1,Sunny
166217,2019,2,1.01,20.5,8.09,32.133,9.775,0.755,0.001,0.001,0.023,0.037,0.061,18.039,0.625,0.035,0.034,0.334,0.004,82.042,0.005,28.25,0.378,0.085,0.305,0.684,0.684,47.902,0.078,3.714,13.24,1.5,4.2,56,7,1,Sunny
166273,2019,2,1.445,24.5,8.165,32.011,9.295,0.807,0.001,0.001,0.024,0.03,0.055,20.593,0.818,0.04,0.025,0.252,0.004,62.765,0.003,27,0.404,0.085,0.276,0.494,0.494,43.109,0.061,2.613,13.8,2.1,4.4,66,7,1,Sunny
166397,2019,2,1.24,22,8.14,32.248,8.96,0.725,0.001,0.002,0.023,0.037,0.062,15.4,0.621,0.04,0.035,0.23,0.004,54.773,0.004,28,0.363,0.084,0.309,0.694,0.694,49.243,0.071,3.478,13.22,1.7,4.3,49,7,1,Sunny
166453,2019,2,1.395,23.5,8.105,32.04,9.25,0.7,0.001,0.001,0.025,0.032,0.058,23.667,0.774,0.033,0.021,0.245,0.004,58.473,0.003,31.5,0.35,0.09,0.29,0.414,0.414,42.963,0.06,2.563,13.4,2.2,5.4,48,7,1,Sunny
